[2026-08-13 03:23:02+00:00] rid=f4e96c6e7f9d ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 03:23:07+00:00] rid=e920da40aacc ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 03:23:10+00:00] rid=fd42af8f2017 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=admin
[2026-08-13 03:23:11+00:00] rid=fd42af8f2017 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_attempt recorded user=admin success=1
[2026-08-13 03:23:12+00:00] rid=fd42af8f2017 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 password_factor_success uid=1 ip=::1
[2026-08-13 03:23:18+00:00] rid=7164cddfd1d7 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 03:23:19+00:00] rid=722b6c45ecbc ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=reojohn
[2026-08-13 03:23:20+00:00] rid=722b6c45ecbc ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_attempt recorded user=reojohn success=1
[2026-08-13 03:23:21+00:00] rid=722b6c45ecbc ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 password_factor_success uid=2 ip=::1
[2026-08-13 03:27:00+00:00] rid=9931abafcf2e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 03:27:04+00:00] rid=03bcd6b4b07e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=admin
[2026-08-13 03:27:05+00:00] rid=03bcd6b4b07e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_attempt recorded user=admin success=1
[2026-08-13 03:27:05+00:00] rid=03bcd6b4b07e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 password_factor_success uid=1 ip=::1
[2026-08-13 03:27:06+00:00] rid=03bcd6b4b07e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 optional_2fa_schema_pending uid=1 fallback=mandatory_school_id
[2026-08-13 03:27:06+00:00] rid=03bcd6b4b07e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 school_id_verification_required uid=1
[2026-08-13 03:27:19+00:00] rid=7b00779d4296 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_success uid=1
[2026-08-13 03:27:19+00:00] rid=7b00779d4296 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 school_id_qr_success uid=1
[2026-08-13 03:27:22+00:00] rid=0bce828c6c0e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 dashboard_access uid=1
[2026-08-13 03:27:28+00:00] rid=d4eef3b673ad ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:27:28+00:00] rid=4edad4303e82 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/ai_threat_intelligence.php uid=1
[2026-08-13 03:28:24+00:00] rid=5c2fe6f07973 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:31:18+00:00] rid=e5c08a751024 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:31:51+00:00] rid=1ca12bd36ae7 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:32:01+00:00] rid=51113eaa781b ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:34:24+00:00] rid=bb0a81d5dd73 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:34:24+00:00] rid=90e7e21398d4 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/user_management.php uid=1
[2026-08-13 03:35:08+00:00] rid=268b64929a9e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:35:09+00:00] rid=a3d4c32f7e4e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/user_management.php uid=1
[2026-08-13 03:37:24+00:00] rid=52f43c4ce635 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:37:47+00:00] rid=27d39bebc330 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:50:46+00:00] rid=e2b8dbeb325a ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:50:49+00:00] rid=646be2c00a1e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:50:49+00:00] rid=a8cebc3c6808 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/ai_threat_intelligence.php uid=1
[2026-08-13 03:50:54+00:00] rid=28c4327f0272 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:50:55+00:00] rid=e9c85dd405a9 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/ai_threat_intelligence.php uid=1
[2026-08-13 03:51:59+00:00] rid=4b2222b77850 ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:52:00+00:00] rid=029cac0f554e ip=::1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://localhost/ai_threat_intelligence.php uid=1
[2026-08-13 03:52:57+00:00] rid=66d7eae713d2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 session_expired reason=idle_timeout uid=0
[2026-08-13 03:52:57+00:00] rid=66d7eae713d2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 03:53:00+00:00] rid=946b4ee53a7f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=admin
[2026-08-13 03:53:01+00:00] rid=946b4ee53a7f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_attempt recorded user=admin success=1
[2026-08-13 03:53:01+00:00] rid=946b4ee53a7f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 password_factor_success uid=1 ip=127.0.0.1
[2026-08-13 03:53:01+00:00] rid=946b4ee53a7f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 school_id_verification_required uid=1
[2026-08-13 03:53:19+00:00] rid=1b8d8299dd39 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_success uid=1
[2026-08-13 03:53:19+00:00] rid=1b8d8299dd39 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 school_id_qr_success uid=1
[2026-08-13 03:53:22+00:00] rid=4b383db51b1d ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 dashboard_access uid=1
[2026-08-13 03:53:26+00:00] rid=796c01554b10 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:53:26+00:00] rid=09793d27e530 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=1
[2026-08-13 03:53:50+00:00] rid=f7fabaca2ab3 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:54:31+00:00] rid=41909da1e7d7 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:56:00+00:00] rid=ad93df11e2ac ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 dashboard_access uid=1
[2026-08-13 03:56:04+00:00] rid=0aba495a69a1 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 threat_center_viewed uid=1
[2026-08-13 03:56:07+00:00] rid=d76208df41d4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:56:07+00:00] rid=0838a0774e9a ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=1
[2026-08-13 03:56:11+00:00] rid=d69709236663 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 03:56:12+00:00] rid=b60a78516c45 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=1
[2026-08-13 03:57:38+00:00] rid=5945fedda1d3 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 03:58:23+00:00] rid=5fe9ccaf13e2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 04:00:12+00:00] rid=42878e76f75f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 04:00:13+00:00] rid=02d4154e9273 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=1
[2026-08-13 04:00:29+00:00] rid=90a7112807fa ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=1
[2026-08-13 04:00:31+00:00] rid=4c7f2f361bd2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=1
[2026-08-13 04:06:21+00:00] rid=1c5549cec3a4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 04:06:33+00:00] rid=d2130ce0a701 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 04:08:32+00:00] rid=df15c7ee0012 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 04:08:32+00:00] rid=0c115fac1b38 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/user_management.php uid=1
[2026-08-13 04:08:48+00:00] rid=31b309751005 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_account_created actor_uid=1 target_uid=3 target=test 2fa=disabled
[2026-08-13 04:08:50+00:00] rid=9051cd80f17e ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=1
[2026-08-13 04:08:51+00:00] rid=6c85e3a09a28 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/user_management.php uid=1
[2026-08-13 04:08:56+00:00] rid=f7ca457098a6 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 logout uid=1
[2026-08-13 04:08:57+00:00] rid=08109b8cd557 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=
[2026-08-13 04:09:00+00:00] rid=688e65b88db4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_page_accessed username_attempt=test
[2026-08-13 04:09:01+00:00] rid=688e65b88db4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_attempt recorded user=test success=1
[2026-08-13 04:09:02+00:00] rid=688e65b88db4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 password_factor_success uid=3 ip=127.0.0.1
[2026-08-13 04:09:02+00:00] rid=688e65b88db4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 login_success uid=3
[2026-08-13 04:09:02+00:00] rid=688e65b88db4 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 school_id_2fa_not_required uid=3
[2026-08-13 04:09:08+00:00] rid=c6fc8a758b34 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 dashboard_access uid=3
[2026-08-13 04:09:19+00:00] rid=bd4a70163ba8 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 threat_center_viewed uid=3
[2026-08-13 04:09:22+00:00] rid=9a078e0bb414 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:09:22+00:00] rid=ae8dff14cdd0 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:10:10+00:00] rid=895a19266e05 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:10:12+00:00] rid=ea6c0264bf1c ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:11:18+00:00] rid=c72545d7acf5 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:11:18+00:00] rid=b47c34b3bbba ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:13:01+00:00] rid=a0631f4fa8b0 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=3
[2026-08-13 04:13:02+00:00] rid=2b41cf8959ae ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/user_management.php uid=3
[2026-08-13 04:13:24+00:00] rid=11610ae0da1b ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=3
[2026-08-13 04:13:25+00:00] rid=dc1a39bef0a3 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/user_management.php uid=3
[2026-08-13 04:13:43+00:00] rid=4eb9794c4abe ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 user_management_access uid=3
[2026-08-13 04:13:44+00:00] rid=8dfe8e6fe9e2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/user_management.php uid=3
[2026-08-13 04:16:35+00:00] rid=43a73c58b11a ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:16:39+00:00] rid=ff2057db759b ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:20:48+00:00] rid=f3ad89626ab9 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:20:50+00:00] rid=50efbe9a5d3f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:21:01+00:00] rid=7dc1487b714e ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:21:03+00:00] rid=657ab50b8d28 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 csp_violation_reported directive=script-src-elem blocked=inline document=http://127.0.0.1/ai_threat_intelligence.php uid=3
[2026-08-13 04:24:45+00:00] rid=cad46d6d4a1f ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:32:09+00:00] rid=6126ad7946b7 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 security_analytics_viewed uid=3
[2026-08-13 04:32:21+00:00] rid=2d207beb6fb2 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 security_analytics_viewed uid=3
[2026-08-13 04:35:49+00:00] rid=93c70abb45b5 ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
[2026-08-13 04:41:10+00:00] rid=2d3ba01b0b4d ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 security_analytics_viewed uid=3
[2026-08-13 04:41:23+00:00] rid=46747945a74c ip=127.0.0.1 ua=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 ai_threat_intelligence_viewed uid=3
